disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
4656,2022-06-29T00:00:00.000Z,"SEVERE STORM, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",2022-05-12T00:00:00.000Z,2022-05-12T00:00:00.000Z,Major Disaster,SD,South Dakota,Severe Storm,2022-06-29T00:00:00.000Z,2022-06-29T00:00:00.000Z,,8,0,0,1,1,b0cb1bef-465c-40cd-a5cc-c43bd5fbefee,af94bc1b977ae510be4562da7675875658886da7,2023-03-18T13:22:06.532Z
5442,2022-06-26T00:00:00.000Z,CLEAR FIRE,2022-06-21T00:00:00.000Z,,Fire Management,AK,Alaska,Fire,2022-06-30T00:00:00.000Z,2022-06-30T00:00:00.000Z,,10,0,0,1,1,c218a965-109c-4316-9035-270fbfb2b3b8,70e2b6d42ccebbe50f02512ad4651106e8df6cd7,2023-03-18T13:22:06.532Z
4655,2022-06-16T00:00:00.000Z,SEVERE STORM AND FLOODING,2022-06-10T00:00:00.000Z,2022-07-05T00:00:00.000Z,Major Disaster,MT,Montana,Flood,2022-06-16T00:00:00.000Z,2022-07-18T00:00:00.000Z,,8,1,0,1,1,810b31fc-7681-49a1-b5ce-aac5ed75f660,5b7df76aee16e6b9be4ae4e8346c1db9a0f45ced,2023-03-18T13:22:06.532Z
5441,2022-06-12T00:00:00.000Z,PIPELINE FIRE,2022-06-12T00:00:00.000Z,,Fire Management,AZ,Arizona,Fire,2022-06-13T00:00:00.000Z,2022-06-13T00:00:00.000Z,,9,0,0,1,1,d1b73fd8-7aeb-43e9-9503-755143ad27ad,475970ab503df4bffc4905bacf62b6454f17cf2b,2023-03-18T13:22:06.532Z
4654,2022-05-25T00:00:00.000Z,SEVERE WINTER STORMS AND STRAIGHT-LINE WINDS,2022-03-17T00:00:00.000Z,2022-03-22T00:00:00.000Z,Major Disaster,KS,Kansas,Snowstorm,2022-05-25T00:00:00.000Z,2022-05-25T00:00:00.000Z,,7,0,0,1,1,0afc6848-3d21-4a7c-88d1-6ea35d0da085,287c729086fb255e59fb4df603be4e109c261981,2023-03-18T13:22:06.532Z
5440,2022-05-18T00:00:00.000Z,MESQUITE HEAT FIRE,2022-05-18T00:00:00.000Z,,Fire Management,TX,Texas,Fire,2022-05-19T00:00:00.000Z,2022-05-19T00:00:00.000Z,,6,0,0,1,1,02ff9eab-06df-4d23-9325-f54908be01ca,0634bedacf80a968ba7f016de62585625dd44a3b,2023-03-18T13:22:06.532Z
4653,2022-05-12T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,Major Disaster,RI,Rhode Island,Snowstorm,2022-05-12T00:00:00.000Z,2022-05-12T00:00:00.000Z,,1,0,0,1,1,615c6cf9-a62b-47e4-8b87-6d342575aa61,c08e615941279b0782a295bd58a137700b8fe0ee,2023-03-18T13:22:06.532Z
4652,2022-05-04T00:00:00.000Z,"WILDFIRES, STRAIGHT-LINE WINDS, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2022-04-05T00:00:00.000Z,2022-07-23T00:00:00.000Z,Major Disaster,NM,New Mexico,Fire,2022-05-04T00:00:00.000Z,2022-07-27T00:00:00.000Z,,6,1,0,1,1,ab7105a2-5711-4a01-984b-f1c1e172217d,8e24d4906c7fd813eaf6c2cf31e86448d843eed3,2023-03-18T13:22:06.532Z
5438,2022-04-30T00:00:00.000Z,CALF CANYON FIRE,2022-04-20T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2022-05-02T00:00:00.000Z,2022-05-02T00:00:00.000Z,,6,0,0,1,1,f0217182-9b60-4c8a-9059-3bacb0876439,8959dbb8ad4670297f150255801b926eb63d68eb,2023-03-18T13:22:06.532Z
5437,2022-04-28T00:00:00.000Z,COOK'S PEAK FIRE,2022-04-28T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2022-04-29T00:00:00.000Z,2022-04-29T00:00:00.000Z,,6,0,0,1,1,74853d13-ed05-4964-8a3e-5839305a6743,2d817dc6cb285e79e2e8ff28b27819b537f61fff,2023-03-18T13:22:06.532Z
5436,2022-04-23T00:00:00.000Z,ROAD 702 FIRE,2022-04-22T00:00:00.000Z,,Fire Management,NE,Nebraska,Fire,2022-04-25T00:00:00.000Z,2022-04-25T00:00:00.000Z,,7,0,0,1,1,9a18ded1-d4a9-4343-814c-b39891eafc43,9a2a51b533c8ba0fd08f46f73797f426106329a6,2023-03-18T13:22:06.532Z
5435,2022-04-19T00:00:00.000Z,CROOKS FIRE,2022-04-18T00:00:00.000Z,,Fire Management,AZ,Arizona,Fire,2022-04-20T00:00:00.000Z,2022-04-20T00:00:00.000Z,,9,0,0,1,1,7d1acdca-530a-4ac5-bf65-127746344581,f92e254fc3445abe62e0cb4df5616d5b082982e3,2023-03-18T13:22:06.532Z
5434,2022-04-19T00:00:00.000Z,TUNNEL 2 FIRE,2022-04-19T00:00:00.000Z,,Fire Management,AZ,Arizona,Fire,2022-04-20T00:00:00.000Z,2022-04-20T00:00:00.000Z,,9,0,0,1,1,1c8fbb27-6add-4134-b3e9-0760f854bd54,08ecb5600b11e13b60d1205753b3dc132e3e17c7,2023-03-18T13:22:06.532Z
4651,2022-04-18T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,Major Disaster,MA,Massachusetts,Snowstorm,2022-04-18T00:00:00.000Z,2022-04-18T00:00:00.000Z,,1,0,0,1,1,5d6e31fa-0e77-4ac5-8bd7-7a254f1412f7,6e789b45e2d0526f075308147a0e83e4b6113cfd,2023-03-18T13:22:06.532Z
5433,2022-04-12T00:00:00.000Z,NOGAL CANYON FIRE,2022-04-12T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2022-04-13T00:00:00.000Z,2022-04-13T00:00:00.000Z,,6,0,0,1,1,2c8bffac-f6a8-499f-b236-db23cb477368,c021c626c8a9432837b29f0bfb8d6bac859629c0,2023-03-18T13:22:06.532Z
5432,2022-04-12T00:00:00.000Z,MCBRIDE FIRE,2022-04-12T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2022-04-13T00:00:00.000Z,2022-04-13T00:00:00.000Z,,6,0,0,1,1,4bc6c9de-3883-47ad-8e67-7a1329fbd4f6,99984ddafe5779989edc13bf60f0ddb901b0536c,2023-03-18T13:22:06.532Z
5431,2022-04-12T00:00:00.000Z,HERMIT'S PEAK FIRE,2022-04-12T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2022-04-13T00:00:00.000Z,2022-04-13T00:00:00.000Z,,6,0,0,1,1,78960956-65ee-41fa-8bf7-e9560ef8abae,0e2bc1dad49c57e8d6ac220d6d8cd1b4d1a333fc,2023-03-18T13:22:06.532Z
5430,2022-04-11T00:00:00.000Z,BIG HOLE FIRE,2022-04-11T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2022-04-12T00:00:00.000Z,2022-04-12T00:00:00.000Z,,6,0,0,1,1,09a439b1-e03d-49a1-aa85-3066af01f5ed,c603780cfbd9d801fdd97539d6bf23495d8a0ff3,2023-03-18T13:22:06.532Z
4650,2022-03-29T00:00:00.000Z,"SEVERE WINTER STORMS, SNOWSTORMS, STRAIGHT-LINE WINDS, FLOODIN ",2021-12-26T00:00:00.000Z,2022-01-15T00:00:00.000Z,Major Disaster,WA,Washington,Flood,2022-03-29T00:00:00.000Z,2022-05-17T00:00:00.000Z,,10,0,0,1,1,27f13612-ef70-42fc-aa0b-1ea4fd8f9b87,f8aef5af29f7d8bbe06828512c79f74f50c92407,2023-03-18T13:22:06.532Z
4649,2022-03-29T00:00:00.000Z,"SEVERE STORM, FLOODING, AND LANDSLIDES",2022-02-04T00:00:00.000Z,2022-02-06T00:00:00.000Z,Major Disaster,PR,Puerto Rico,Flood,2022-03-29T00:00:00.000Z,2022-03-29T00:00:00.000Z,,2,1,0,0,1,950ea485-ef79-4993-be6f-20f5e69c980f,dff9e9e3448f894fa2aa801b0d44640ecaae56ce,2023-03-18T13:22:06.532Z
4648,2022-03-24T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2021-12-25T00:00:00.000Z,2021-12-27T00:00:00.000Z,Major Disaster,AK,Alaska,Severe Storm,2022-03-24T00:00:00.000Z,2022-03-24T00:00:00.000Z,,10,0,0,1,1,26a4b3e6-a111-438a-89eb-6d65308f242a,5d3ea2c86f4efb90e1b66f6326727006cca8e30d,2023-03-18T13:22:06.532Z
5429,2022-03-20T00:00:00.000Z,BIG L FIRE,2022-03-20T00:00:00.000Z,2022-03-30T00:00:00.000Z,Fire Management,TX,Texas,Fire,2022-03-21T00:00:00.000Z,2022-04-21T00:00:00.000Z,,6,0,0,1,1,a2cee98e-b3c1-4387-9591-a95dc7097f65,ab2ccf2fc494c67da0772f45fdebcdb9f694d3a9,2023-03-18T13:22:06.532Z
5428,2022-03-18T00:00:00.000Z,WHEAT FIELD FIRE,2022-03-17T00:00:00.000Z,2022-03-30T00:00:00.000Z,Fire Management,TX,Texas,Fire,2022-03-18T00:00:00.000Z,2022-04-21T00:00:00.000Z,,6,0,0,1,1,a6728d75-5cd1-4fcb-b348-719c439b136a,04b95e0a44eb984c3b56c08e6256346cc6120056,2023-03-18T13:22:06.532Z
5427,2022-03-17T00:00:00.000Z,KIDD FIRE,2022-03-17T00:00:00.000Z,2022-03-30T00:00:00.000Z,Fire Management,TX,Texas,Fire,2022-03-18T00:00:00.000Z,2022-04-21T00:00:00.000Z,,6,0,0,1,1,9426cd9b-4cec-4e75-a0c9-3abbdae788cf,5b69ebb7b226c1264edd1fe51c0adc104cf8a80e,2023-03-18T13:22:06.532Z
4647,2022-03-15T00:00:00.000Z,SEVERE STORM AND FLOODING,2021-10-30T00:00:00.000Z,2021-10-31T00:00:00.000Z,Major Disaster,ME,Maine,Coastal Storm,2022-03-15T00:00:00.000Z,2022-03-15T00:00:00.000Z,,1,0,0,1,1,951b96c3-3579-420f-9cc1-67a9ceb074ef,bb93a1fbd78775d0bd15bbce16a236df822ef12e,2023-03-18T13:22:06.532Z
4646,2022-03-14T00:00:00.000Z,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,2022-01-01T00:00:00.000Z,2022-01-04T00:00:00.000Z,Major Disaster,AK,Alaska,Severe Storm,2022-03-14T00:00:00.000Z,2022-03-14T00:00:00.000Z,,10,0,0,1,1,91740a0c-677e-4c43-b5f2-8c139c043b5a,843d782e3df58f6916c6f1d9813fb3403c7f66d1,2023-03-18T13:22:06.532Z
4645,2022-03-11T00:00:00.000Z,SEVERE WINTER STORM,2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,Major Disaster,TN,Tennessee,Severe Storm,2022-03-11T00:00:00.000Z,2022-03-11T00:00:00.000Z,,4,0,0,1,1,5daf6486-63aa-4b31-99ca-b43f3ece85c9,83b38e99b8a1e62f9185840f5852088be04fd1fa,2023-03-18T13:22:06.532Z
4644,2022-03-11T00:00:00.000Z,SEVERE WINTER STORM AND SNOWSTORM,2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,Major Disaster,VA,Virginia,Severe Storm,2022-03-11T00:00:00.000Z,2022-03-11T00:00:00.000Z,,3,0,0,1,1,69543e76-7532-414a-958e-c786cf0ec7c5,cb90a3294847a1b82a5034695f6af988d0886e99,2023-03-18T13:22:06.532Z
5426,2022-03-06T00:00:00.000Z,CHIPOLA FIRE COMPLEX,2022-03-04T00:00:00.000Z,2022-04-01T00:00:00.000Z,Fire Management,FL,Florida,Fire,2022-03-07T00:00:00.000Z,2022-12-09T00:00:00.000Z,,4,0,0,1,1,1234c647-4d6d-4d53-a30f-49d2738df116,88ea706667b267148202f20771720a9f5ed6d8db,2023-03-18T13:22:06.532Z
5425,2022-03-05T00:00:00.000Z,COTTONWOOD FIRE COMPLEX,2022-03-05T00:00:00.000Z,,Fire Management,KS,Kansas,Fire,2022-03-07T00:00:00.000Z,2022-03-07T00:00:00.000Z,,7,0,0,1,1,dfdca243-1188-4c92-b7fd-7c76cb199d6a,23d4de8b2a76b5812bc05bf76bdc6a8be6df8a2f,2023-03-18T13:22:06.532Z
5424,2022-03-04T00:00:00.000Z,1707 ADKINS AVE FIRE,2022-03-04T00:00:00.000Z,2022-04-01T00:00:00.000Z,Fire Management,FL,Florida,Fire,2022-03-07T00:00:00.000Z,2022-12-15T00:00:00.000Z,2022-12-15T00:00:00.000Z,4,0,0,1,1,171dfc3f-0603-499e-ace5-98cffdab20ae,0a8e8f5f6963f87340e2c6d44f59f28f83aab28c,2023-03-18T13:22:06.532Z
4643,2022-02-27T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, FLOODING, LANDSLIDES",2021-12-31T00:00:00.000Z,2022-01-02T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm,2022-02-28T00:00:00.000Z,2022-02-28T00:00:00.000Z,,4,0,0,1,1,995d4118-4a5d-4fe2-a896-9d66eb095c68,6a3875f5dcce9ee17a73ab5aad9f1cf896e63c86,2023-03-18T13:22:06.532Z
4642,2022-02-23T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2021-12-15T00:00:00.000Z,2021-12-15T00:00:00.000Z,Major Disaster,IA,Iowa,Severe Storm,2022-02-23T00:00:00.000Z,2022-02-23T00:00:00.000Z,,7,0,0,1,1,806783da-8a41-4f5b-8fbc-149d24fcf33b,a9f351fffefd984dd221373c0e3fdd0b8780ca09,2023-03-18T13:22:06.532Z
4641,2022-02-23T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES ",2021-12-15T00:00:00.000Z,2021-12-15T00:00:00.000Z,Major Disaster,NE,Nebraska,Severe Storm,2022-02-23T00:00:00.000Z,2022-02-23T00:00:00.000Z,,7,0,0,1,1,e3dd5d4d-752a-4dec-89f9-b26078914c9d,a77ee80d7ad7bedc37108fd7e477b487733738be,2023-03-18T13:22:06.532Z
4640,2022-02-17T00:00:00.000Z,SEVERE STORMS AND STRAIGHT LINE WINDS,2021-12-15T00:00:00.000Z,2021-12-15T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm,2022-02-18T00:00:00.000Z,2022-02-18T00:00:00.000Z,,7,0,0,1,1,c37cc266-2a50-4085-ac75-574f094f3207,1d6ca70cf45048c53e9950c33216d7246f5b1468,2023-03-18T13:22:06.532Z
4639,2022-02-15T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2021-12-05T00:00:00.000Z,2021-12-10T00:00:00.000Z,Major Disaster,HI,Hawaii,Severe Storm,2022-02-15T00:00:00.000Z,2022-02-15T00:00:00.000Z,,9,0,0,1,1,ce67fb62-b747-4dbf-ab3d-f970467d23b1,f0ee9eb5c93964ac98d0a217f84b075efacf5cb6,2023-03-18T13:22:06.532Z
4638,2022-01-15T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-10-29T00:00:00.000Z,2021-11-01T00:00:00.000Z,Major Disaster,AK,Alaska,Severe Storm,2022-01-15T00:00:00.000Z,2022-01-15T00:00:00.000Z,,10,0,0,1,1,038182ea-9279-4625-bdaf-9cd1244057b5,fa0eecbd5143f2e3e5b5d2a9ce9f098599a146bb,2023-03-18T13:22:06.532Z
4637,2022-01-14T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2021-12-10T00:00:00.000Z,2021-12-11T00:00:00.000Z,Major Disaster,TN,Tennessee,Tornado,2022-01-15T00:00:00.000Z,2022-01-15T00:00:00.000Z,,4,1,0,1,1,6500fed6-5f51-4542-9bf4-0e4b9d6cdf38,8569c215290d8b2ad760cc81c260c0d62dce405a,2023-03-18T13:22:06.532Z
4636,2022-01-10T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2021-12-10T00:00:00.000Z,2021-12-10T00:00:00.000Z,Major Disaster,MO,Missouri,Severe Storm,2022-01-11T00:00:00.000Z,2022-01-11T00:00:00.000Z,,7,0,0,1,1,ad94462e-ce58-46b6-9453-b53b6fb9b906,b15d462e9e4b0420bc8b6983d4c4788e79d163a4,2023-03-18T13:22:06.532Z
4635,2022-01-05T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",2021-11-05T00:00:00.000Z,2021-12-02T00:00:00.000Z,Major Disaster,WA,Washington,Flood,2022-01-06T00:00:00.000Z,2022-01-28T00:00:00.000Z,,10,1,0,1,1,05820a40-b2ad-4cfb-91b3-ff8b4cf66a34,9306579763eb2e178c8215b028104f1e944855ec,2023-03-18T13:22:06.532Z
4634,2021-12-31T00:00:00.000Z,WILDFIRES AND STRAIGHT-LINE WINDS,2021-12-30T00:00:00.000Z,2022-01-07T00:00:00.000Z,Major Disaster,CO,Colorado,Fire,2022-01-01T00:00:00.000Z,2022-01-14T00:00:00.000Z,,8,1,0,1,1,200f8cfe-6000-45a8-849a-1c12c38cbddc,386d95cc8a07252463e604e812cc191cc94d822b,2023-03-18T13:22:06.532Z
5423,2021-12-30T00:00:00.000Z,MARSHALL FIRE,2021-12-30T00:00:00.000Z,,Fire Management,CO,Colorado,Fire,2021-12-31T00:00:00.000Z,2021-12-31T00:00:00.000Z,,8,0,0,1,1,d6043cb8-dff3-4d7d-8233-d3af31add099,29e2b50409262db43b1540e661dc7426c0c17f1b,2023-03-18T13:22:06.532Z
4633,2021-12-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2021-12-10T00:00:00.000Z,2021-12-11T00:00:00.000Z,Major Disaster,AR,Arkansas,Tornado,2021-12-24T00:00:00.000Z,2021-12-24T00:00:00.000Z,,6,1,0,0,1,7aa62bba-d048-4cf5-a480-3ac05f96016d,6ad8f867646f47b86ac0aae27b73ecffa292051f,2023-03-18T13:22:06.532Z
4631,2021-12-21T00:00:00.000Z,WILDFIRES,2021-07-12T00:00:00.000Z,2021-08-08T00:00:00.000Z,Major Disaster,WA,Washington,Fire,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,,10,0,0,1,1,98a9b7ad-2511-465b-b86d-3f8c87759e6d,1399e62b5e28cb6d997a5b301c4a8707a2a954c3,2023-03-18T13:22:06.532Z
4632,2021-12-21T00:00:00.000Z,SEVERE STORMS AND FLOODING,2021-10-06T00:00:00.000Z,2021-10-07T00:00:00.000Z,Major Disaster,AL,Alabama,Severe Storm,2021-12-21T00:00:00.000Z,2021-12-21T00:00:00.000Z,,4,1,0,0,1,73d467cb-c78d-478a-8b48-4889bc278601,5c2d98a37cda23d90a195328489d5f884142f76c,2023-03-18T13:22:06.532Z
5422,2021-12-15T00:00:00.000Z,NORTH 207 FIRE,2021-12-15T00:00:00.000Z,2021-12-19T00:00:00.000Z,Fire Management,TX,Texas,Fire,2021-12-17T00:00:00.000Z,2022-01-14T00:00:00.000Z,,6,0,0,1,1,57650681-0fed-4d88-ba60-cc84ad27fd92,c05163d4b68769edcf03130ff960ec56aa71cdf0,2023-03-18T13:22:06.532Z
5421,2021-12-15T00:00:00.000Z,COBB FIRE,2021-12-15T00:00:00.000Z,,Fire Management,OK,Oklahoma,Fire,2021-12-17T00:00:00.000Z,2021-12-17T00:00:00.000Z,,6,0,0,1,1,4b1d92cf-50d0-4758-9c0b-2c0dd66e1774,7c4a410d4a176836ae249164947503fb75eab158,2023-03-18T13:22:06.532Z
3577,2021-12-13T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2021-12-10T00:00:00.000Z,2021-12-10T00:00:00.000Z,Emergency,IL,Illinois,Tornado,2021-12-14T00:00:00.000Z,2021-12-14T00:00:00.000Z,,5,0,0,1,0,ca6460aa-093c-46ff-8e43-5cebe4f22d56,f870da93bca08efa3bd5352c14e82ad9685fdb69,2023-03-18T13:22:06.532Z
3576,2021-12-13T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2021-12-10T00:00:00.000Z,2021-12-11T00:00:00.000Z,Emergency,TN,Tennessee,Tornado,2021-12-14T00:00:00.000Z,2022-11-07T00:00:00.000Z,2022-03-16T00:00:00.000Z,4,0,0,1,0,13161cf9-0815-4bbe-a52a-ad0d3bf28843,22db514724bb49c19e7e5cea30f7574489484f2f,2023-03-18T13:22:06.532Z
4630,2021-12-12T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, AND TORNADOES",2021-12-10T00:00:00.000Z,2021-12-11T00:00:00.000Z,Major Disaster,KY,Kentucky,Tornado,2021-12-13T00:00:00.000Z,2022-01-06T00:00:00.000Z,,4,1,0,1,1,b1ce3a14-b058-4e6b-a1ea-1e57f26443f2,62da93ceabc296e5e57bbf415d581c25f5e2dade,2023-03-18T13:22:06.532Z
3575,2021-12-11T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, FLOODING, AND TORNADOES",2021-12-10T00:00:00.000Z,2021-12-11T00:00:00.000Z,Emergency,KY,Kentucky,Tornado,2021-12-12T00:00:00.000Z,2022-03-16T00:00:00.000Z,2022-03-16T00:00:00.000Z,4,0,0,1,0,bca9681a-fed3-402c-b6f6-24f48bffb4b0,fd0917010a8f3f44bcc6260f1a3921ff9a3072a6,2023-03-18T13:22:06.532Z
5420,2021-12-10T00:00:00.000Z,COUNTY LINE FIRE,2021-12-10T00:00:00.000Z,2021-12-12T00:00:00.000Z,Fire Management,TX,Texas,Fire,2021-12-13T00:00:00.000Z,2022-01-14T00:00:00.000Z,,6,0,0,1,1,f90e32e7-37aa-4ce4-897b-dfe3f23022ea,d0ee0e7693bfbf2fee524292a35010713d327923,2023-03-18T13:22:06.532Z
4629,2021-10-30T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-09-01T00:00:00.000Z,2021-09-02T00:00:00.000Z,Major Disaster,CT,Connecticut,Hurricane,2021-10-30T00:00:00.000Z,2021-10-30T00:00:00.000Z,,1,1,0,1,1,884a50af-40f7-456c-b3c9-d756bd02fbee,43e83eb9bdfa9a715915b788bd120f414b431739,2023-03-18T13:22:06.532Z
4628,2021-10-26T00:00:00.000Z,"FLOODING, LANDSLIDES, AND MUDSLIDES",2021-08-30T00:00:00.000Z,2021-08-31T00:00:00.000Z,Major Disaster,VA,Virginia,Flood,2021-10-26T00:00:00.000Z,2021-10-26T00:00:00.000Z,,3,0,0,1,1,0abbcb25-8dd3-4554-a44f-96d7da4235b4,19ac5020663809a8629ee61f7840370cb700d5e7,2023-03-18T13:22:06.532Z
4627,2021-10-24T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-09-01T00:00:00.000Z,2021-09-07T00:00:00.000Z,Major Disaster,DE,Delaware,Hurricane,2021-10-25T00:00:00.000Z,2021-10-25T00:00:00.000Z,,3,0,0,1,1,55e09755-7268-4a05-86e0-95c212c51937,6e0d6b8554e9ab64a73c4d2bc70088e0c3161ce8,2023-03-18T13:22:06.532Z
4626,2021-10-22T00:00:00.000Z,HURRICANE IDA,2021-08-28T00:00:00.000Z,2021-09-01T00:00:00.000Z,Major Disaster,MS,Mississippi,Hurricane,2021-10-23T00:00:00.000Z,2021-10-23T00:00:00.000Z,,4,1,0,1,1,a557127d-f3c1-478f-9356-5263a44459c5,018afd9d1a73c8b9cc25035d2a8afc78e7e69b2a,2023-03-18T13:22:06.532Z
5419,2021-10-13T00:00:00.000Z,ALISAL FIRE,2021-10-12T00:00:00.000Z,2021-11-17T00:00:00.000Z,Fire Management,CA,California,Fire,2021-10-13T00:00:00.000Z,2021-12-16T00:00:00.000Z,,9,0,0,1,1,e6a27e04-0c1e-47db-b119-8f1afa430aa9,ec861da249ef7f48c947bd6dfb5ef613867412cf,2023-03-18T13:22:06.532Z
4625,2021-10-08T00:00:00.000Z,REMNANTS OF TROPICAL STORM FRED,2021-08-18T00:00:00.000Z,2021-08-19T00:00:00.000Z,Major Disaster,NY,New York,Hurricane,2021-10-08T00:00:00.000Z,2021-10-08T00:00:00.000Z,,2,0,0,1,1,f11dcd2b-06a9-4831-999e-d5c736c44afa,0db6873649579e91932fc6c0bcbc10632f0d9c1f,2023-03-18T13:22:06.532Z
5418,2021-10-04T00:00:00.000Z,AUBURN FIRE,2021-10-04T00:00:00.000Z,2021-10-10T00:00:00.000Z,Fire Management,SD,South Dakota,Fire,2021-10-06T00:00:00.000Z,2021-10-19T00:00:00.000Z,,8,0,0,1,1,e40ef2c9-12ad-4648-86c8-43a89cc6c9dc,9bd6ca4bb6c6957944f043b90658425d8a735b44,2023-03-18T13:22:06.532Z
4624,2021-10-04T00:00:00.000Z,SEVERE STORM AND FLOODING,2021-07-29T00:00:00.000Z,2021-08-02T00:00:00.000Z,Major Disaster,NH,New Hampshire,Flood,2021-10-04T00:00:00.000Z,2021-12-27T00:00:00.000Z,,1,0,0,1,1,00d64859-22e4-4d4d-9576-79416169dda7,8afa444d92775cc5eac76fabe3be33df5b71dcc0,2023-03-18T13:22:06.532Z
4623,2021-09-30T00:00:00.000Z,RICHARD SPRING FIRE,2021-08-08T00:00:00.000Z,2021-08-20T00:00:00.000Z,Major Disaster,MT,Montana,Fire,2021-09-30T00:00:00.000Z,2021-10-29T00:00:00.000Z,,8,0,0,1,1,35fa0cba-68ba-4537-8a04-2febebab078f,3c99da85f861dc3a9e99c4c8b6cbd69c6e8be7ff,2023-03-18T13:22:06.532Z
4622,2021-09-30T00:00:00.000Z,SEVERE STORM AND FLOODING,2021-07-17T00:00:00.000Z,2021-07-19T00:00:00.000Z,Major Disaster,NH,New Hampshire,Severe Storm,2021-09-30T00:00:00.000Z,2021-09-30T00:00:00.000Z,,1,0,0,1,1,2fa00327-ba5e-44e9-ae75-a1fcfb7fca6e,b53c621f28894022e019f8db5b1a663ace3b6997,2023-03-18T13:22:06.532Z
4621,2021-09-29T00:00:00.000Z,SEVERE STORM AND FLOODING,2021-07-29T00:00:00.000Z,2021-07-30T00:00:00.000Z,Major Disaster,VT,Vermont,Flood,2021-09-29T00:00:00.000Z,2021-09-29T00:00:00.000Z,,1,0,0,1,1,8a5992ca-3fcb-4f58-9b09-ff39c4c63460,a236ce3d7b0d1a232a2b3f3b786d78f928308d79,2023-03-18T13:22:06.532Z
5417,2021-09-23T00:00:00.000Z,FAWN FIRE,2021-09-23T00:00:00.000Z,2021-09-28T00:00:00.000Z,Fire Management,CA,California,Fire,2021-09-25T00:00:00.000Z,2021-12-16T00:00:00.000Z,,9,0,0,1,1,212e0193-e4b5-42a4-b26c-35b75aeaef51,631dd422d9086fca889346cb252ca8f1f5f1941d,2023-03-18T13:22:06.532Z
3574,2021-09-13T00:00:00.000Z,TROPICAL STORM NICHOLAS,2021-09-12T00:00:00.000Z,2021-09-18T00:00:00.000Z,Emergency,LA,Louisiana,Coastal Storm,2021-09-14T00:00:00.000Z,2021-10-19T00:00:00.000Z,,6,0,0,1,0,0f5980cd-d90f-4dec-b2e4-87356784b39e,2399c8911286ab9adcf6bb013ecfaa633cb9d035,2023-03-18T13:22:06.532Z
4620,2021-09-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2021-07-22T00:00:00.000Z,2021-07-24T00:00:00.000Z,Major Disaster,AZ,Arizona,Flood,2021-09-13T00:00:00.000Z,2021-09-13T00:00:00.000Z,,9,0,0,1,1,38c5eef5-b765-4f64-9caa-d15cd91a3615,723242d06612e227dd926d9eb74eae739fecb438,2023-03-18T13:22:06.532Z
